KHM,Quarter,mahieu,lat,lon,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
NB86,,NB86,515563,2378235,,5.8,,7.86,,,,,6.4,1.5,,,0.05884613280911477,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0084,,,
NB86,,NB86,515563,2378235,,5.76,,7.69,,,,,6.9,1.5,,,0.053046448581896256,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0118,,,
NB86,,NB86,515563,2378235,,5.95,,7.72,,,,,6.2,1.5,,,0.02162040132814426,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0078,,,
NB86,,NB86,515563,2378235,,5.98,,7.76,,,,,6.1,1.5,,,0.050594462747024734,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0135,,,
NB86,,NB86,515563,2378235,,5.85,,7.84,,,,,5.2,1,,,0.0433777312894829,,,0.0018,0.0001,0.0001,0.0006,0.0001,0.0143,,,
NB86,,NB86,515563,2378235,,5.82,,7.66,,,,,6.3,1,,,0.020922056195210457,,,0.0016,0.0001,0.0001,0.0006,0.0001,0.0143,,,
NB86,,NB86,515563,2378235,,5.87,,7.78,,,,,4.8,1,,,0.03712452396379029,,,0.0015,0.0001,0.0001,0.001,0.0003,0.001,,,
NB86,,NB86,515563,2378235,,5.92,,7.82,,,,,4.1,1,,,0.04274791965172049,,,0.0015,0.0001,0.0001,0.00015,0.0005,0.001,,,
NB87,,NB87,521009,2369213,,6.15,,7.61,,,,,25.4,40,,,0.04582358855653496,,,0.0005,0.0001,0.00045,0.00045,0.001,0.001,,,
NB87,,NB87,521009,2369213,,7.11,,7.62,,,,,8.5,40,,,0.03994047011206181,,,0.0018,0.0001,0.00045,0.0016,0.00025,0.0034,,,
NB87,,NB87,521009,2369213,,6.57,,7.75,,,,,10.6,1.5,,,0.041626249828983775,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0082,,,
NB87,,NB87,521009,2369213,,5.92,,7.75,,,,,6.3,150,,,0.06,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB87,,NB87,521009,2369213,,5.84,,7.64,,,,,8.2,90,,,0.05842922195431819,,,0.0008,0.0001,0.00045,0.00045,0.0008,0.001,,,
NB87,,NB87,521009,2369213,,5.78,,7.6,,,,,9.2,150,,,0.013238263294925506,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0059,,,
NB87,,NB87,521009,2369213,,5.72,,7.69,,,,,9.2,150,,,0.03337961359145083,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0088,,,
NB87,,NB87,521009,2369213,,5.68,,7.64,,,,,9.7,200,,,0.03528177910180633,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0084,,,
NB87,,NB87,521009,2369213,,5.8,,7.69,,,,,8.7,1.5,,,0.01983691464988286,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0092,,,
NB87,,NB87,521009,2369213,,5.72,,7.54,,,,,8.5,1.5,,,0.03875480410382031,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0074,,,
NB87,,NB87,521009,2369213,,5.83,,7.74,,,,,9.2,1.5,,,0.05891282864620433,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0089,,,
NB87,,NB87,521009,2369213,,5.87,,7.78,,,,,9.2,1.5,,,0.025253267810825673,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0085,,,
NB87,,NB87,521009,2369213,,5.86,,7.73,,,,,8.4,1,,,0.042313895046181556,,,0.0017,0.0001,0.0001,0.0008,0.0001,0.0121,,,
NB87,,NB87,521009,2369213,,5.81,,7.57,,,,,8.5,1,,,0.026866776615431454,,,0.0014,0.0001,0.0001,0.0008,0.0001,0.0121,,,
NB87,,NB87,521009,2369213,,5.71,,7.7,,,,,12.1,1,,,0.029352143205519387,,,0.0049,0.0002,0.036,0.0004,0.0003,0.0213,,,
NB87,,NB87,521009,2369213,,5.81,,7.87,,,,,6.5,1,,,0.06,,,0.0012,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB88,,NB88,529701,2379574,,6.71,,7.91,,,,,16.3,1.5,,,0.03076220436656522,,,0.0007,0.0001,0.00045,0.00045,0.0012,0.001,,,
NB88,,NB88,529701,2379574,,6.84,,7.98,,,,,6.6,1.5,,,0.044289681071274165,,,0.0019,0.0001,0.00045,0.001,0.00025,0.0032,,,
NB88,,NB88,529701,2379574,,6.75,,7.93,,,,,8.2,1.5,,,0.018998039764537764,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0101,,,
NB88,,NB88,529701,2379574,,6.11,,7.58,,,,,9.2,70,,,0.06,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB88,,NB88,529701,2379574,,6,,7.96,,,,,7.1,1.5,,,0.04660436202700483,,,0.001,0.0001,0.00045,0.00045,0.001,0.001,,,
NB88,,NB88,529701,2379574,,5.94,,7.9,,,,,7.1,1.5,,,0.03505408925661496,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0037,,,
NB88,,NB88,529701,2379574,,5.91,,7.99,,,,,7.2,1.5,,,0.04614838116820871,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0073,,,
NB88,,NB88,529701,2379574,,5.95,,7.97,,,,,6.8,1.5,,,0.022459216203400318,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0092,,,
NB88,,NB88,529701,2379574,,6.05,,7.99,,,,,7.2,1.5,,,0.05751443951349349,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0119,,,
NB88,,NB88,529701,2379574,,5.91,,7.89,,,,,7.2,1.5,,,0.03330044637913918,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0064,,,
NB88,,NB88,529701,2379574,,5.82,,7.95,,,,,7.1,1.5,,,0.03478089390796763,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0096,,,
NB88,,NB88,529701,2379574,,5.86,,7.98,,,,,6.3,1.5,,,0.03133547349315285,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0073,,,
NB88,,NB88,529701,2379574,,6.09,,8,,,,,6.7,1,,,0.030340059854685335,,,0.0017,0.0001,0.0001,0.0007,0.0001,0.0058,,,
NB88,,NB88,529701,2379574,,5.83,,7.92,,,,,6.9,1,,,0.04818618254561476,,,0.0014,0.0001,0.0001,0.0008,0.0001,0.0135,,,
NB88,,NB88,529701,2379574,,5.88,,7.91,,,,,5.1,1,,,0.04109627697107853,,,0.0014,0.0003,0.0396,0.0081,0.0005,0.0237,,,
NB88,,NB88,529701,2379574,,5.97,,7.96,,,,,3.9,1,,,0.047441759721296155,,,0.0014,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB89,,NB89,528808,2375900,,6.48,,8.05,,,,,57.2,1.5,,,0.03733387671689316,,,0.0015,0.0001,0.0019,0.00045,0.00025,0.001,,,
NB89,,NB89,528808,2375900,,6.95,,7.82,,,,,30.2,1.5,,,0.04511643446106842,,,0.0019,0.0001,0.00045,0.0017,0.00025,0.0027,,,
NB89,,NB89,528808,2375900,,6.64,,7.88,,,,,32.7,1.5,,,0.032174054351002006,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0054,,,
NB89,,NB89,528808,2375900,,6.04,,7.93,,,,,6.8,1.5,,,0.06,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB89,,NB89,528808,2375900,,6.09,,7.99,,,,,27.5,1.5,,,0.021207369357652744,,,0.0018,0.0001,0.0011,0.00045,0.00025,0.001,,,
NB89,,NB89,528808,2375900,,6,,7.95,,,,,26.3,1.5,,,0.05917367801308951,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0046,,,
NB89,,NB89,528808,2375900,,6.06,,8.04,,,,,27.3,1.5,,,0.06,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0068,,,
NB89,,NB89,528808,2375900,,6.02,,8.01,,,,,28.4,1.5,,,0.027494440744229243,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0068,,,
NB89,,NB89,528808,2375900,,6.05,,8.01,,,,,25.4,1.5,,,0.06,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0076,,,
NB89,,NB89,528808,2375900,,5.97,,7.96,,,,,26.3,1.5,,,0.053741741062808046,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0059,,,
NB89,,NB89,528808,2375900,,6.12,,8.01,,,,,27.6,1.5,,,0.0532691279935409,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0084,,,
NB89,,NB89,528808,2375900,,6.16,,8.03,,,,,26.7,1.5,,,0.03783580553953895,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0068,,,
NB89,,NB89,528808,2375900,,6.02,,8.02,,,,,25.4,1,,,0.034615302091085924,,,0.002,0.0001,0.0001,0.0004,0.0001,0.0106,,,
NB89,,NB89,528808,2375900,,5.91,,7.94,,,,,13.2,1,,,0.03471359709835219,,,0.0017,0.0001,0.0001,0.0004,0.0001,0.0106,,,
NB89,,NB89,528808,2375900,,6.05,,8.04,,,,,26.4,1,,,0.043152925668059526,,,0.0028,0.0001,0.0001,0.00015,0.0005,0.001,,,
NB89,,NB89,528808,2375900,,6.05,,8,,,,,22.4,1,,,0.06,,,0.0015,0.0001,0.0001,0.00015,0.0005,0.001,,,
NB90,,NB90,501050,2319575,,6.88,,8.01,,,,,5.2,1.5,,,0.0399992301408552,,,0.0008,0.0001,0.00045,0.00045,0.00025,0.0226,,,
NB90,,NB90,501050,2319575,,7.15,,7.99,,,,,4.1,1.5,,,0.026909494444825915,,,0.0012,0.0001,0.00045,0.0009,0.00025,0.0024,,,
NB90,,NB90,501050,2319575,,6.89,,8,,,,,4.7,1.5,,,0.05050838990807377,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0069,,,
NB90,,NB90,501050,2319575,,6.86,,8.02,,,,,4.2,1.5,,,0.0523119315522499,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0076,,,
NB90,,NB90,501050,2319575,,6.54,,8,,,,,3.9,1.5,,,0.04749188756296106,,,0.0006,0.0001,0.00045,0.00045,0.00025,0.0167,,,
NB90,,NB90,501050,2319575,,6.54,,8,,,,,4.2,1.5,,,0.04908284033672125,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.007,,,
NB90,,NB90,501050,2319575,,6.41,,8,,,,,4.3,1.5,,,0.03394753621353117,,,0.0008,0.0001,0.00045,0.00045,0.00025,0.0167,,,
NB90,,NB90,501050,2319575,,6.34,,8.04,,,,,4.1,1.5,,,0.026738776162209443,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0094,,,
NB90,,NB90,501050,2319575,,6.46,,8.04,,,,,4.1,1.5,,,0.027334988647211046,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0103,,,
NB90,,NB90,501050,2319575,,6.42,,8.03,,,,,3.7,1.5,,,0.02069417460619837,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0087,,,
NB90,,NB90,501050,2319575,,6.32,,8.02,,,,,3.7,1.5,,,0.04081463526299963,,,0.0007,0.0001,0.00045,0.00045,0.00025,0.0132,,,
NB90,,NB90,501050,2319575,,6.21,,8.01,,,,,3.4,1.5,,,0.03633645538601337,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0115,,,
NB90,,NB90,501050,2319575,,6.31,,8.05,,,,,<3,1,,,0.031928292558367634,,,0.0018,0.0001,0.0001,0.0009,0.0001,0.0141,,,
NB90,,NB90,501050,2319575,,6.37,,8.05,,,,,4.1,1,,,0.01281974030928094,,,0.0019,0.0001,0.0001,0.001,0.0001,0.0119,,,
NB90,,NB90,501050,2319575,,6.27,,8.06,,,,,<3,1,,,0.023822871990822624,,,0.0034,0.0001,0.0001,0.00015,0.0003,0.0132,,,
NB90,,NB90,501050,2319575,,6.14,,8.06,,,,,<3,1,,,0.0562417245272936,,,0.0012,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB91,,NB91,498813,2317783,,6.96,,8.11,,,,,4.1,1.5,,,0.02942982036676033,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0162,,,
NB91,,NB91,498813,2317783,,7.12,,8.08,,,,,3.7,1.5,,,0.04268682553505012,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0014,,,
NB91,,NB91,498813,2317783,,6.93,,8.05,,,,,4.1,1.5,,,0.02261563799941633,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0101,,,
NB91,,NB91,498813,2317783,,6.75,,8.09,,,,,3.9,1.5,,,0.06,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0036,,,
NB91,,NB91,498813,2317783,,6.42,,8.1,,,,,4.1,1.5,,,0.03554670501303291,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0129,,,
NB91,,NB91,498813,2317783,,6.3,,8.08,,,,,3.6,1.5,,,0.041608270164045676,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0036,,,
NB91,,NB91,498813,2317783,,6.35,,8.08,,,,,4.1,1.5,,,0.06,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0129,,,
NB91,,NB91,498813,2317783,,6.28,,8.1,,,,,3.5,1.5,,,0.06,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0051,,,
NB91,,NB91,498813,2317783,,6.35,,8.08,,,,,3.9,1.5,,,0.03351152236326654,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0071,,,
NB91,,NB91,498813,2317783,,6.28,,8.06,,,,,4.1,1.5,,,0.030202050369875517,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0055,,,
NB91,,NB91,498813,2317783,,6.23,,8.05,,,,,3.3,1.5,,,0.03328160527296049,,,0.0009,0.0001,0.00045,0.00045,0.00025,0.0115,,,
NB91,,NB91,498813,2317783,,6.17,,8.06,,,,,3.7,1.5,,,0.04506243577292997,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0068,,,
NB91,,NB91,498813,2317783,,6.29,,8.1,,,,,<3,1,,,0.03605057615275473,,,0.0021,0.0001,0.0001,0.0014,0.0001,0.0092,,,
NB91,,NB91,498813,2317783,,6.2,,8.08,,,,,3.8,1,,,0.03245071789275648,,,0.0018,0.0001,0.0001,0.0017,0.0001,0.0078,,,
NB91,,NB91,498813,2317783,,6.31,,8.05,,,,,<3,1,,,0.06,,,0.0031,0.0001,0.0001,0.00015,0.0003,0.0067,,,
NB91,,NB91,498813,2317783,,6.11,,8.03,,,,,<3,1,,,0.03593326258352824,,,0.0012,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB92,,NB92,501698,2323555,,6.68,,8,,,,,4.8,1.5,,,0.06,,,0.0006,0.0001,0.00045,0.00045,0.00025,0.0265,,,
NB92,,NB92,501698,2323555,,6.95,,8.06,,,,,3.5,1.5,,,0.03870646880888005,,,0.0016,0.0001,0.00045,0.0015,0.00025,0.0031,,,
NB92,,NB92,501698,2323555,,6.91,,8.08,,,,,3.8,1.5,,,0.06,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0073,,,
NB92,,NB92,501698,2323555,,6.71,,8.08,,,,,4.1,1.5,,,0.042636188041305985,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.005,,,
NB92,,NB92,501698,2323555,,6.47,,8.05,,,,,4.4,1.5,,,0.05311133394521374,,,0.0009,0.0001,0.00045,0.00045,0.00025,0.0185,,,
NB92,,NB92,501698,2323555,,6.35,,8.04,,,,,4.4,1.5,,,0.02879638353345326,,,0.0027,0.0001,0.00045,0.0024,0.00025,0.0059,,,
NB92,,NB92,501698,2323555,,6.3,,8.06,,,,,3.3,1.5,,,0.02747848412726078,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0185,,,
NB92,,NB92,501698,2323555,,6.26,,8.09,,,,,3.1,1.5,,,0.04424943090621676,,,0.0025,0.0001,0.00045,0.0015,0.00025,0.0042,,,
NB92,,NB92,501698,2323555,,6.38,,8.07,,,,,3.5,1.5,,,0.05360668048695115,,,0.0021,0.0001,0.00045,0.0019,0.00025,0.0064,,,
NB92,,NB92,501698,2323555,,6.24,,8.07,,,,,3.2,1.5,,,0.038004086734201054,,,0.0023,0.0001,0.00045,0.0036,0.00025,0.0071,,,
NB92,,NB92,501698,2323555,,6.22,,8.09,,,,,4.2,1.5,,,0.02348758445693408,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0129,,,
NB92,,NB92,501698,2323555,,6.15,,8.1,,,,,3.5,1.5,,,0.022866628141607406,,,0.0027,0.0001,0.00045,0.0032,0.00025,0.0087,,,
NB92,,NB92,501698,2323555,,6.29,,8.05,,,,,<3,1,,,0.02231858159016253,,,0.002,0.0001,0.0001,0.0028,0.0001,0.0106,,,
NB92,,NB92,501698,2323555,,6.18,,8.04,,,,,3.2,1,,,0.01972552838012867,,,0.002,0.0001,0.0001,0.0023,0.0001,0.0089,,,
NB92,,NB92,501698,2323555,,6.28,,8.04,,,,,<3,1,,,0.038970517488677976,,,0.0035,0.0001,0.0001,0.00015,5e-05,0.0117,,,
NB92,,NB92,501698,2323555,,6.15,,8.04,,,,,<3,1,,,0.056327540079007005,,,0.0013,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB93,,NB93,498778,2321580,,6.85,,8.09,,,,,4.8,1.5,,,0.03727134890848319,,,0.0009,0.0001,0.00045,0.00045,0.00025,0.0307,,,
NB93,,NB93,498778,2321580,,6.9,,8.05,,,,,4.2,1.5,,,0.016496706136085084,,,0.0016,0.0001,0.00045,0.0013,0.00025,0.0033,,,
NB93,,NB93,498778,2321580,,6.84,,8.09,,,,,4.2,1.5,,,0.03494920999018662,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0085,,,
NB93,,NB93,498778,2321580,,6.65,,8.07,,,,,4.2,1.5,,,0.03530548920938323,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0084,,,
NB93,,NB93,498778,2321580,,6.43,,8.09,,,,,4.2,1.5,,,0.06,,,0.0007,0.0001,0.00045,0.00045,0.00025,0.0233,,,
NB93,,NB93,498778,2321580,,6.33,,8.1,,,,,3.4,1.5,,,0.02207701455739669,,,0.0015,0.0001,0.00045,0.0018,0.00025,0.0045,,,
NB93,,NB93,498778,2321580,,6.28,,8.08,,,,,4.2,1.5,,,0.03250451519224601,,,0.0009,0.0001,0.00045,0.00045,0.00025,0.0233,,,
NB93,,NB93,498778,2321580,,6.24,,8.05,,,,,4.4,1.5,,,0.06,,,0.0019,0.0001,0.00045,0.0022,0.00025,0.0064,,,
NB93,,NB93,498778,2321580,,6.31,,8.11,,,,,4.2,1.5,,,0.04409357008997982,,,0.0014,0.0001,0.00045,0.0027,0.00025,0.0096,,,
NB93,,NB93,498778,2321580,,6.36,,8.11,,,,,4.1,1.5,,,0.045944051871449794,,,0.0017,0.0001,0.00045,0.0021,0.00025,0.0063,,,
NB93,,NB93,498778,2321580,,6.2,,8.04,,,,,3.9,1.5,,,0.039042664512803756,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0202,,,
NB93,,NB93,498778,2321580,,6.12,,8.06,,,,,3.3,1.5,,,0.04221489825981721,,,0.002,0.0001,0.00045,0.0039,0.00025,0.0092,,,
NB93,,NB93,498778,2321580,,6.35,,8.13,,,,,<3,1,,,0.04965788167349085,,,0.0017,0.0001,0.0001,0.0021,0.0001,0.0132,,,
NB93,,NB93,498778,2321580,,6.28,,8.09,,,,,3.6,1,,,0.027923332093986557,,,0.0018,0.0001,0.0001,0.0016,0.0001,0.0112,,,
NB93,,NB93,498778,2321580,,6.24,,8.02,,,,,<3,1,,,0.05150060028314146,,,0.0033,0.0001,0.0001,0.00015,0.0003,0.0077,,,
NB93,,NB93,498778,2321580,,6.18,,8.02,,,,,<3,1,,,0.022761161401082832,,,0.0009,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB94,,NB94,501917,2328260,,6.98,,8.15,,,,,3.8,1.5,,,0.04219077882465805,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0175,,,
NB94,,NB94,501917,2328260,,7.04,,8.04,,,,,3.5,1.5,,,0.03996191194453141,,,0.0018,0.0001,0.00045,0.0033,0.00025,0.0026,,,
NB94,,NB94,501917,2328260,,6.77,,8.02,,,,,3.6,1.5,,,0.02995033398106146,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0119,,,
NB94,,NB94,501917,2328260,,6.58,,8.06,,,,,3.4,1.5,,,0.03714623952530079,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0046,,,
NB94,,NB94,501917,2328260,,6.32,,8.04,,,,,3.6,1.5,,,0.029882542578455788,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0142,,,
NB94,,NB94,501917,2328260,,6.22,,8.02,,,,,3.2,1.5,,,0.025389816558507427,,,0.0021,0.0001,0.00045,0.0039,0.00025,0.0087,,,
NB94,,NB94,501917,2328260,,6.19,,8.01,,,,,3.6,1.5,,,0.032944455908569995,,,0.0007,0.0001,0.00045,0.00045,0.00025,0.0142,,,
NB94,,NB94,501917,2328260,,6.16,,8.04,,,,,3.6,1.5,,,0.025094192584649837,,,0.0027,0.0001,0.00045,0.0043,0.00025,0.011,,,
NB94,,NB94,501917,2328260,,6.35,,8.06,,,,,3.2,1.5,,,0.04210561353358523,,,0.0023,0.0001,0.00045,0.0034,0.00025,0.0139,,,
NB94,,NB94,501917,2328260,,6.29,,8.04,,,,,3.6,1.5,,,0.024678083070717376,,,0.0016,0.0001,0.00045,0.0045,0.00025,0.0094,,,
NB94,,NB94,501917,2328260,,6.26,,8.07,,,,,3.2,1.5,,,0.048489629203114296,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0137,,,
NB94,,NB94,501917,2328260,,6.28,,8.05,,,,,3.8,1.5,,,0.02439865458024442,,,0.0018,0.0001,0.00045,0.0055,0.00025,0.0117,,,
NB94,,NB94,501917,2328260,,6.26,,8.05,,,,,<3,1,,,0.030498470679702072,,,0.0017,0.0001,0.0001,0.0036,0.0001,0.0146,,,
NB94,,NB94,501917,2328260,,6.21,,8.02,,,,,3.5,1,,,0.029860186429573037,,,0.0019,0.0001,0.0001,0.0019,0.0001,0.0123,,,
NB94,,NB94,501917,2328260,,6.35,,8.08,,,,,<3,1,,,0.06,,,0.0033,0.0001,0.0001,0.00015,5e-05,0.0116,,,
NB94,,NB94,501917,2328260,,6.28,,8.08,,,,,<3,1,,,0.0422202030543975,,,0.0012,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB95,,NB95,502012,2326638,,6.77,,8.05,,,,,3.3,1.5,,,0.03468433376380254,,,0.0007,0.0001,0.00045,0.00045,0.00025,0.0237,,,
NB95,,NB95,502012,2326638,,7.1,,8.17,,,,,3.6,1.5,,,0.044880080281630666,,,0.0014,0.0001,0.00045,0.001,0.00025,0.0024,,,
NB95,,NB95,502012,2326638,,6.88,,8.14,,,,,3.4,1.5,,,0.017439535704123446,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.009,,,
NB95,,NB95,502012,2326638,,6.52,,8.12,,,,,3.6,1.5,,,0.03687173364994109,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.009,,,
NB95,,NB95,502012,2326638,,6.29,,8.1,,,,,3.2,1.5,,,0.06,,,0.0009,0.0001,0.00045,0.00045,0.00025,0.0109,,,
NB95,,NB95,502012,2326638,,6.2,,8.08,,,,,3.6,1.5,,,0.03929502523053239,,,0.0026,0.0001,0.00045,0.002,0.00025,0.0075,,,
NB95,,NB95,502012,2326638,,6.17,,8.06,,,,,3.8,1.5,,,0.03838726363688034,,,0.0011,0.0001,0.00045,0.00045,0.00025,0.0109,,,
NB95,,NB95,502012,2326638,,6.2,,8.05,,,,,3.5,1.5,,,0.04569168708035623,,,0.0023,0.0001,0.00045,0.0026,0.00025,0.0098,,,
NB95,,NB95,502012,2326638,,6.37,,8.13,,,,,3.6,1.5,,,0.05182943572458487,,,0.002,0.0001,0.00045,0.002,0.00025,0.0083,,,
NB95,,NB95,502012,2326638,,6.25,,8.09,,,,,3.3,1.5,,,0.018147650116288418,,,0.0024,0.0001,0.00045,0.0027,0.00025,0.0104,,,
NB95,,NB95,502012,2326638,,6.11,,8.05,,,,,3.6,1.5,,,0.02034536916554223,,,0.0008,0.0001,0.00045,0.00045,0.00025,0.0095,,,
NB95,,NB95,502012,2326638,,6.23,,8.06,,,,,3.2,1.5,,,0.04042187881586563,,,0.0025,0.0001,0.00045,0.0031,0.00025,0.0125,,,
NB95,,NB95,502012,2326638,,6.3,,8.1,,,,,<3,1,,,0.028898244324851417,,,0.0022,0.0001,0.0001,0.0019,0.0001,0.0117,,,
NB95,,NB95,502012,2326638,,6.19,,8.06,,,,,3.7,1,,,0.06,,,0.0021,0.0001,0.0001,0.0012,0.0001,0.0099,,,
NB95,,NB95,502012,2326638,,6.28,,8.1,,,,,<3,1,,,0.03340703922393059,,,0.0034,0.0001,0.0001,0.00015,0.0002,0.0093,,,
NB95,,NB95,502012,2326638,,6.23,,8.03,,,,,<3,1,,,0.018566708819384665,,,0.0011,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB96,,NB96,503181,2327640,,6.68,,8.18,,,,,3.4,1.5,,,0.0236446957988279,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0291,,,
NB96,,NB96,503181,2327640,,7.09,,8.11,,,,,3.8,1.5,,,0.013814085587259804,,,0.0015,0.0001,0.00045,0.0012,0.00025,0.0019,,,
NB96,,NB96,503181,2327640,,6.99,,8.1,,,,,3.5,1.5,,,0.03440375971716379,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0122,,,
NB96,,NB96,503181,2327640,,6.48,,8.13,,,,,3.7,1.5,,,0.03497934843198349,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0028,,,
NB96,,NB96,503181,2327640,,6.31,,8.15,,,,,3.5,1.5,,,0.03210860243427301,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0158,,,
NB96,,NB96,503181,2327640,,6.21,,8.12,,,,,3.3,1.5,,,0.055392155371368726,,,0.0029,0.0001,0.00045,0.0043,0.00025,0.0043,,,
NB96,,NB96,503181,2327640,,6.18,,8.1,,,,,3.3,1.5,,,0.05784898079578575,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0158,,,
NB96,,NB96,503181,2327640,,6.19,,8.07,,,,,3.2,1.5,,,0.035208428719658035,,,0.0021,0.0001,0.00045,0.0019,0.00025,0.0057,,,
NB96,,NB96,503181,2327640,,6.29,,8.17,,,,,3.4,1.5,,,0.017266429353824726,,,0.0018,0.0001,0.00045,0.0015,0.00025,0.007,,,
NB96,,NB96,503181,2327640,,6.32,,8.13,,,,,3.8,1.5,,,0.046852325049053074,,,0.0027,0.0001,0.00045,0.0032,0.00025,0.0076,,,
NB96,,NB96,503181,2327640,,6.25,,8.12,,,,,3.8,1.5,,,0.04581170475824646,,,0.0011,0.0001,0.00045,0.00045,0.00025,0.0134,,,
NB96,,NB96,503181,2327640,,6.2,,8.08,,,,,3.5,1.5,,,0.041901360179152504,,,0.0022,0.0001,0.00045,0.0027,0.00025,0.0096,,,
NB96,,NB96,503181,2327640,,6.22,,8.14,,,,,<3,1,,,0.05346931274935926,,,0.0019,0.0001,0.0001,0.0014,0.0001,0.0123,,,
NB96,,NB96,503181,2327640,,6.24,,8.11,,,,,3.2,1,,,0.024546465523832085,,,0.0017,0.0001,0.0001,0.0017,0.0001,0.0104,,,
NB96,,NB96,503181,2327640,,6.3,,8.09,,,,,<3,1,,,0.06,,,0.0024,0.0001,0.0001,0.00015,0.0002,0.0081,,,
NB96,,NB96,503181,2327640,,6.2,,8.05,,,,,<3,1,,,0.02644517377291775,,,0.001,0.0001,0.0001,0.00015,0.0001,0.001,,,
